Sample,S1,S2,S3,S4,S5,S6,S7,S8,S9,E12,Material
3896,8.429797858239638,8.927767546082382,8.573937320175297,8.78326585054637,9.519726714216414,9.20884654525041,8.324306445421614,7.72544138747504,6.774612460287307,129.55863921062542,2.0
aug_0.0_e097348c,8.690950692460763,9.24783559490002,8.927634633064411,9.176355548060297,9.94641360724123,9.632463359148677,8.589458621819903,8.025038508602305,7.046754360918,135.0715512262256,0.0
275,5.007493746416436,5.40326384677088,5.263385259917121,5.334806632807683,5.711928967562635,5.548612481180239,4.934431698501032,4.598232624706585,4.032719791297848,80.50969446180376,9.0
3079,6.409196511847386,6.838508318461482,6.629893750365369,6.792436312369638,7.344747510192007,7.029282546687993,6.216304497178474,5.756622051110376,5.011353619302269,102.44128654937427,8.0
aug_mixup_6.0_291627,8.023813365739612,8.57400663637541,8.290371834419723,8.50874084142805,9.241118658893821,8.88626690024375,7.889396899570343,7.340709338236356,6.416146420284895,126.53749374834942,6.0
1486,8.414077906202602,8.90289255249136,8.54529915687028,8.754559598942866,9.480591649349538,9.180785542458816,8.31931184290075,7.718601176667614,6.768592168093895,128.9938130061469,2.0
2021_Aug_31_SR-3501_SN19387Q4__00286.sed,7.0425421563097,7.64893020711546,7.400831441440828,7.511856328635637,8.272004109952658,7.758088326217775,6.796406793782702,6.344716150577403,5.554359827911295,112.40787823934518,2.0
1948,5.968972925545587,6.4125632499773335,6.199284270184581,6.366079260853725,6.886006946765374,6.637839664123025,5.877635697669644,5.433837904406312,4.731313873165514,95.3506402151281,2.0
aug_1.0_d9ae18be,6.618765903408945,7.122416779859616,6.9059550546798105,7.073915738895035,7.703534121358437,7.2867994699185274,6.403391988201136,5.904600191354699,5.109916820329635,107.42426959500429,1.0
2021_Sep_01_SR-3501_SN19387Q4__00639.sed,8.188275049902169,8.745304844038701,8.445582704224119,8.64464604375971,9.385627228356467,9.0606920196047,8.059889404949343,7.53231858574341,6.593563199376784,128.228446801828,5.0
aug_mixup_5.0_374962,4.913393437302277,5.277125258178147,5.053716257408089,5.142941136715084,5.5817414374593834,5.4458596137723845,4.834278239263458,4.559104610771384,4.075363598594922,75.77155606516035,5.0
2021_Aug_31_SR-3501_SN19387Q4__00402.sed,8.6900611833214,9.250211896716726,8.930696916078835,9.178503144027514,9.949518735666341,9.632607825604609,8.588507773342156,8.023686445269808,7.04498538058028,135.12334354058794,0.0
2021_Sep_01_SR-3501_SN19387Q4__00496.sed,7.9802057858619015,8.470311255897723,8.169406592471047,8.378153197464858,9.082618743568771,8.817502383127831,7.884239416389862,7.32949754880528,6.40957907283139,124.1972322830307,5.0
aug_mixup_8.0_164227,7.563458912736893,8.064169889308884,7.783526541970069,7.996603709993744,8.669392025046388,8.362367117509422,7.420271250454508,6.923826271076723,6.082024403796289,118.5386717798292,8.0
2311,8.50877408117051,9.065107096001874,8.760453188026084,9.002089380656168,9.759874850863849,9.434373222263503,8.402861282421979,7.8341262527912585,6.865926886961768,132.9850848648859,7.0
3826,5.834213334842029,6.276794370787239,6.077199460952198,6.237830310660158,6.740429799769835,6.494775240601395,5.745921204169502,5.298469003894549,4.605739868480279,93.70951160330301,2.0
603,5.833511227784019,6.247587812396933,5.993424281313951,6.144934531219697,6.638198091960653,6.436325084296497,5.780900499168909,5.358861127993177,4.668745988170424,91.74514772097254,2.0
aug_6.0_b1b530e2,6.823307406945622,7.35323051379883,7.15521336470196,7.325393940161311,7.967442716060937,7.572660620726184,6.649076527217209,6.104974724580558,5.2816363196387295,111.4030294663327,6.0
4436,8.295465632763332,8.830122360041429,8.531301076337886,8.770258550937125,9.502244962354608,9.189798984453738,8.185462845490367,7.632024534539252,6.690290828715802,129.5557381695965,2.0
4090,8.663332826318307,9.221150758577433,8.901150708224083,9.14558818167404,9.914817992860542,9.59521679133948,8.561232974257637,7.99294937551368,7.014838368306608,134.68565051031527,9.0
2855,8.133602554489874,8.577322108346356,8.192781120300246,8.35771166719017,9.030598871961082,8.767735826120033,8.076055237040967,7.4423892440845245,6.5096206791065585,123.12995628809848,7.0
4963,7.9999357953491685,8.35172648517699,7.875623269566316,7.994228191096959,8.6248608610352,8.434935500653374,7.982110672964242,7.316983480189767,6.4180696548247465,117.42701456206048,2.0
aug_1.0_8b1a0a0d,6.667971142387325,7.2826782978449796,7.091950681315682,7.216172296232422,7.962995848423452,7.377565206683133,6.4178075884235115,5.960266309662014,5.15405591797293,109.47817577689312,1.0
499,8.026091113628791,8.485018803228572,8.150107324601626,8.340025871050731,9.014271112008752,8.801440034089442,7.9978407425540325,7.4921619463021285,6.565913052942851,122.39325090451291,9.0
aug_mixup_5.0_972719,8.133420105871007,8.70182186468373,8.411606946752276,8.61215943312424,9.35850064959796,9.014063435579327,8.01057732403847,7.487385332811381,6.5536319946929,127.67761486257089,5.0
949,8.686323716173746,9.244217038233675,8.926140729373499,9.175546561049094,9.943970158993876,9.627763215760414,8.585046402992358,8.018849872506589,7.037747898762959,135.09722417429498,9.0
2021_Sep_01_SR-3501_SN19387Q4__00998.sed,6.113541215442465,6.751776096662854,6.531189031548637,6.605733446554757,7.349813773500606,6.706729027561337,5.774615344108449,5.411961995299719,4.730420452545246,100.51466197020946,6.0
aug_5.0_6b2120ca,8.352437463994844,8.92585002432818,8.639635637482778,8.870509476652481,9.643761946357802,9.276887416627147,8.23964670769854,7.684861212528011,6.7122610717211195,131.2878649581322,5.0
2021_Aug_31_SR-3501_SN19387Q4__00539.sed,8.43334353937086,9.004715197943622,8.707698234402697,8.946476929552992,9.721875342712075,9.359418618683547,8.315329419317456,7.762174059634707,6.7992014934774465,132.1135031320089,3.0
5123,8.60224899302087,9.15707694442367,8.840951347115606,9.086130585964785,9.85112514355071,9.534089199235929,8.49749946669406,7.938310136394417,6.9692600857294655,133.80595751534858,9.0
2021_Sep_01_SR-3501_SN19387Q4__00989.sed,5.905601835885903,6.49192516291714,6.236927401324564,6.300507727180616,6.989291804507593,6.416080614633675,5.544275340955608,5.201899346473774,4.562877054676269,96.04979329957035,6.0
2021_Aug_31_SR-3501_SN19387Q4__00364.sed,8.689838740529146,9.24609219944149,8.926347414623145,9.175635407671525,9.945257747213592,9.632545013775115,8.590036534164728,8.025413397278207,7.04706899958089,135.04308869269911,0.0
1187,8.456175724147322,9.00030394949449,8.696263488732349,8.938269619672361,9.68368447640726,9.370737902968825,8.350941386348527,7.788737542451045,6.827752013266154,131.92982085396076,7.0
593,8.228976137037614,8.710308260608892,8.358840032166373,8.554821418643158,9.25788765809331,9.033872742670312,8.187251046433868,7.684209132315772,6.750919385035922,125.29620204386559,9.0
aug_mixup_4.0_755387,8.672931912964128,9.234995305525864,8.918348903988498,9.168278916725718,9.939916486316989,9.617748189086964,8.570166594624482,8.007504261245893,7.029056681343459,134.99352346222378,4.0
5355,6.3680834634198975,6.8428751518986655,6.613821876156471,6.782490487783438,7.350982895317381,7.090507652217923,6.254542862658665,5.8288539410837465,5.141054203022359,101.15810406335636,8.0
2191,8.429303717016886,8.969946566297352,8.643090003680086,8.858425470587576,9.617561733935592,9.272826867271284,8.31739537408369,7.729619378206599,6.775547097711611,130.806298318462,2.0
2021_Sep_03_SR-3501_SN19387Q4__00170.sed,8.539375219914708,9.08400391936199,8.771031823938706,9.018091039009253,9.777128090731786,9.472515463415114,8.449170549856342,7.894543772072507,6.93185144312746,132.6788548395541,0.0
2021_Aug_30_SR-3501_SN19387Q4__00221.sed,8.059991826698939,8.640399987348726,8.370774268813951,8.627353248896316,9.423432434880661,8.99874251922647,7.928048171600826,7.38699162715207,6.401143154148158,128.2402030080833,1.0
1332,5.8767152276202825,6.049308345917662,5.66136248980138,5.663116072945308,6.095512094295676,6.004813847738916,5.953646010075677,5.337661256795376,4.641558967853015,82.97339923430755,8.0
2021_Aug_31_SR-3501_SN19387Q4__00022.sed,6.409692791064634,6.8486739378599495,6.579169921034856,6.695538177923329,7.315344676117832,6.969860315610303,6.138518295550206,5.709070809098046,4.99168507798626,99.84263000220105,2.0
1020,6.463199389345434,6.942908851760489,6.705462343000352,6.879044376633928,7.458772873239355,7.197832550999081,6.35037415589241,5.920705861006516,5.223809488695398,102.55256773992522,8.0
aug_5.0_299a592f,8.290264857702544,8.861264233117328,8.571342613532273,8.793022598917245,9.550320490050733,9.193326432029341,8.173194937890813,7.620373921396852,6.66375340809906,130.22340999016586,5.0
2021_Sep_01_SR-3501_SN19387Q4__01043.sed,7.169440198904209,7.8136685591884465,7.615559526105111,7.860483700705394,8.715344816445786,8.082685098141019,6.9560826551859645,6.491491642738109,5.586569660804274,117.7116255159837,6.0
aug_mixup_4.0_17741,8.59867962949266,9.15125552665892,8.835645207728518,9.081958028046511,9.844849837493827,9.534043518234508,8.502372625928722,7.944942655515828,6.976598601337306,133.66387407959283,4.0
5050,8.520957811457,9.050232592408754,8.72155764980095,8.95117056041503,9.699064195438295,9.392238630369883,8.431219644258078,7.8541931732723915,6.888611117050404,131.74542058762896,9.0
3807,8.677964501354936,9.237189396365418,8.91921390108176,9.16817198009909,9.937961504048975,9.620842940467181,8.576521974631026,8.010658089010839,7.0306842189124765,135.00029049194373,9.0
2021_Aug_31_SR-3501_SN19387Q4__00743.sed,8.329946100376286,8.891836489391453,8.591378592563306,8.815368058887191,9.573964590852222,9.222964202600643,8.202546768701389,7.656021007816818,6.711459989735732,130.3081709346015,3.0
aug_4.0_5c6ec73f,8.685607283462305,9.242486663647606,8.922766726207529,9.171160322778121,9.940499359897792,9.626490580831959,8.583930914788537,8.019731124528981,7.041735898865138,135.0055978662053,4.0
2021_Aug_31_SR-3501_SN19387Q4__00404.sed,8.690461960842953,9.250548410395126,8.931011122559353,9.178911737786823,9.949763639690119,9.632957596333016,8.588822890485352,8.024030709113154,7.045177081258793,135.12940719850099,0.0
aug_mixup_7.0_666803,8.317799371372004,8.860073484928526,8.566839401770496,8.803610371320588,9.537045838653643,9.21679823630198,8.207229022955124,7.640277251293895,6.686252567215169,130.31936329492513,7.0
2021_Sep_01_SR-3501_SN19387Q4__00102.sed,8.674921116298913,9.236467659177512,8.919344063447598,9.167663133682375,9.938855374918282,9.618596091430172,8.57308180176981,8.008165521768339,7.029398053167674,135.00219491264943,4.0
2893,7.9102743977686645,8.289754495151207,7.835666095384102,7.960394675201522,8.572650578842957,8.385414845530772,7.904533293344799,7.268216975073875,6.36944459971292,116.78037694927838,2.0
4670,8.18486257536488,8.723336850664587,8.43490757502329,8.665438522211321,9.391981325776385,9.066169724060286,8.065938772883502,7.507803734942304,6.569307013004394,128.40706942615196,7.0
2021_Aug_31_SR-3501_SN19387Q4__00308.sed,7.35210707682176,7.9906100342124375,7.774404372650855,7.95145529226003,8.771499587161514,8.19840460147094,7.144640531915056,6.6605322127923055,5.796100982091019,118.58995177179384,2.0
2021_Aug_31_SR-3501_SN19387Q4__00073.sed,7.04166415301599,7.6925157736211816,7.494705686382688,7.670971385072681,8.498756739434064,7.885368552210888,6.82603536885312,6.3347254264151385,5.466485022589121,114.84792323804356,2.0
4919,8.32721071542125,8.844982104396623,8.513034370520074,8.72350756572645,9.46565553700184,9.134659759508411,8.210718390392122,7.625026245472603,6.681754340940467,128.83888321023144,2.0
aug_0.0_f5b66c8a,8.690937002009488,9.250724867805344,8.930987776916147,9.178888586599761,9.94971985237553,9.63327651341484,8.58924695036056,8.024514865242093,7.045942271941714,135.12656128127992,0.0
aug_mixup_8.0_344233,6.989488434075017,7.541850269050427,7.312936389586119,7.459123549908567,8.139357082189644,7.703766830250912,6.777664908382564,6.285117207729589,5.479877910866638,112.6434101421898,8.0
2524,8.425739380523284,8.98381861106816,8.678222765641657,8.912181625019993,9.668999650364748,9.33602634791302,8.308974528781494,7.751177425569376,6.79813834510721,131.6765640371991,2.0
1205,7.771370184924712,8.281851052708111,8.005553747983406,8.224593326205174,8.909394520701461,8.61808035344863,7.675663519194515,7.149660422028123,6.259036926239295,121.70150773091575,7.0
2021_Aug_31_SR-3501_SN19387Q4__00669.sed,8.547084686769388,9.113754085250996,8.807086824962926,9.058922942789042,9.83718546929995,9.493606583020696,8.439389224148766,7.879486728538564,6.899021652402897,133.60463012789285,3.0
551,6.790356721534815,7.213482195432967,6.956825965764311,7.133156077715732,7.699990164708208,7.483519085637399,6.758857794357193,6.257960060573271,5.428968427884078,106.4421532965502,7.0
2021_Sep_01_SR-3501_SN19387Q4__00893.sed,7.178221512365055,7.7671544408876425,7.564029279977434,7.753427472291705,8.48092415108902,8.011079578975444,7.011966663901809,6.475941733383181,5.597574452695093,117.24851833005968,6.0
2021_Aug_31_SR-3501_SN19387Q4__00079.sed,7.048342791181826,7.698888397425557,7.500730430508222,7.677069948743357,8.504835915253313,7.892275533292816,6.833003197225205,6.3415653641400285,5.473043081943698,114.92708164115324,2.0
5026,8.530245414306215,9.06298591307771,8.73567257889772,8.966568164775722,9.714655832497497,9.406152072843946,8.440656154893297,7.865391303467358,6.899001804234031,131.95456882973156,9.0
aug_mixup_3.0_692200,8.433139250004231,9.00435788797941,8.7073813747567,8.946131811668204,9.721687563890413,9.359033256292152,8.314986718836307,7.761852491283188,6.7988291835052,132.11155142867977,3.0
5368,8.44354158862573,8.989309369862449,8.68415445343455,8.92435949131437,9.672743363870323,9.354204720438691,8.333506284058123,7.774417335851783,6.8158214271388635,131.7477849086581,7.0
2501,6.416931451864056,6.845218293892745,6.6129975351464845,6.789153655499566,7.361552780047678,7.127453453565357,6.341548054186972,5.908517476663809,5.186218950018177,100.39398017154673,2.0
3546,8.483843366885642,9.029940010093455,8.724162324679872,8.96699636006848,9.715204296611471,9.402274603956263,8.379844487187134,7.816204558234422,6.852817416190928,132.3214199740961,7.0
5043,8.61595670975477,9.170210501224592,8.85228981575989,9.095471158976865,9.860629768529929,9.539388085792396,8.512327433197692,7.945158263779393,6.971005799432718,133.98112097449408,9.0
aug_3.0_915f8e6c,8.392590246967025,8.942311363875609,8.63577445911403,8.865618087774198,9.618974462795364,9.287081893426834,8.269525933291241,7.720583279425394,6.772425298684228,130.90603343971787,3.0
580,3.9879728142512194,4.369578574559247,4.1979432385263244,4.2645433710931835,4.6282576409293945,4.446655242969648,3.878544623059129,3.63710124261401,3.235853006761926,64.76212904816703,8.0
2021_Aug_31_SR-3501_SN19387Q4__00183.sed,7.19212134942569,7.818197329885728,7.582741020941652,7.716209514698921,8.501699548269222,7.961112281654703,6.963227608612467,6.495755185763881,5.673276047474004,115.28908525363414,2.0
2021_Sep_01_SR-3501_SN19387Q4__00576.sed,8.358254451989023,8.931544603215077,8.640556602742446,8.882460671006815,9.667077262874107,9.29171571463604,8.24675668313551,7.687883791795477,6.711357811996095,131.42721843230308,5.0
aug_mixup_2.0_23838,6.71419844688098,7.331359367922987,7.09897451564675,7.201766694030871,7.954209567193752,7.41080024006607,6.455000726489918,5.996997928679437,5.213221691787487,108.11899886517361,2.0
3851,5.900331139111474,6.343403204715197,6.1375522896369015,6.301651235426055,6.814467778963535,6.56574277500512,5.810537184162183,5.361302197847111,4.6615555191272495,94.61998978724046,2.0
2021_Sep_01_SR-3501_SN19387Q4__00186.sed,8.662708121618554,9.220906622821719,8.901767121292904,9.14675156220328,9.914964760573142,9.597761510976301,8.557541254176062,7.9973426716716105,7.023836485109676,134.67298685785028,4.0
aug_mixup_4.0_323116,8.66408501410575,9.227254854787253,8.911393975092393,9.158307916084468,9.929713860743838,9.605310507050334,8.559898152491447,7.998246041763537,7.02221987748368,134.85987013611265,4.0
2021_Aug_30_SR-3501_SN19387Q4__00198.sed,7.731999773769105,8.323895475783608,8.085424795306537,8.319397668954485,9.110240987008066,8.632322000299043,7.577793673340183,7.048741183048396,6.098288664435122,124.29501294599632,1.0
aug_mixup_7.0_33632,8.457778965705355,9.003939976522956,8.700926078427688,8.943488173895808,9.68916672869577,9.374593867859206,8.353663714163837,7.788399485818828,6.826756573336778,132.04602569276943,7.0
